UTC Datetime,Local Datetime,countlineName,direction,Pedestrian
2023-10-22 22:00:00,2023-10-22 23:00:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-22 22:15:00,2023-10-22 23:15:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-22 22:15:00,2023-10-22 23:15:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-22 22:30:00,2023-10-22 23:30:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-22 22:30:00,2023-10-22 23:30:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-22 22:45:00,2023-10-22 23:45:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-22 22:45:00,2023-10-22 23:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-22 23:00:00,2023-10-23 00:00:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-22 23:00:00,2023-10-23 00:00:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-22 23:15:00,2023-10-23 00:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-22 23:15:00,2023-10-23 00:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-22 23:30:00,2023-10-23 00:30:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-22 23:30:00,2023-10-23 00:30:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-22 23:45:00,2023-10-23 00:45:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-22 23:45:00,2023-10-23 00:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-23 00:00:00,2023-10-23 01:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 00:00:00,2023-10-23 01:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-23 00:15:00,2023-10-23 01:15:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-23 00:15:00,2023-10-23 01:15:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-23 00:30:00,2023-10-23 01:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-23 00:30:00,2023-10-23 01:30:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-23 00:45:00,2023-10-23 01:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 00:45:00,2023-10-23 01:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 01:00:00,2023-10-23 02:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 01:00:00,2023-10-23 02:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 01:15:00,2023-10-23 02:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 01:15:00,2023-10-23 02:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 01:30:00,2023-10-23 02:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-23 01:30:00,2023-10-23 02:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 01:45:00,2023-10-23 02:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 01:45:00,2023-10-23 02:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 02:00:00,2023-10-23 03:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 02:00:00,2023-10-23 03:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 02:15:00,2023-10-23 03:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 02:15:00,2023-10-23 03:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-23 02:30:00,2023-10-23 03:30:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-23 02:30:00,2023-10-23 03:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 02:45:00,2023-10-23 03:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 02:45:00,2023-10-23 03:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 03:00:00,2023-10-23 04:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 03:00:00,2023-10-23 04:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-23 03:15:00,2023-10-23 04:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 03:15:00,2023-10-23 04:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 03:30:00,2023-10-23 04:30:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 03:30:00,2023-10-23 04:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 03:45:00,2023-10-23 04:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 03:45:00,2023-10-23 04:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 04:00:00,2023-10-23 05:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 04:00:00,2023-10-23 05:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 04:15:00,2023-10-23 05:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 04:15:00,2023-10-23 05:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 04:30:00,2023-10-23 05:30:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 04:30:00,2023-10-23 05:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 04:45:00,2023-10-23 05:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 04:45:00,2023-10-23 05:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 05:00:00,2023-10-23 06:00:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-23 05:00:00,2023-10-23 06:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-23 05:15:00,2023-10-23 06:15:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-23 05:15:00,2023-10-23 06:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-23 05:30:00,2023-10-23 06:30:00,S1_ParkRow_path_RHS_uob001,in,8
2023-10-23 05:30:00,2023-10-23 06:30:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-23 05:45:00,2023-10-23 06:45:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-23 05:45:00,2023-10-23 06:45:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-23 06:00:00,2023-10-23 07:00:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-23 06:00:00,2023-10-23 07:00:00,S1_ParkRow_path_RHS_uob001,out,6
2023-10-23 06:15:00,2023-10-23 07:15:00,S1_ParkRow_path_RHS_uob001,in,15
2023-10-23 06:15:00,2023-10-23 07:15:00,S1_ParkRow_path_RHS_uob001,out,9
2023-10-23 06:30:00,2023-10-23 07:30:00,S1_ParkRow_path_RHS_uob001,in,18
2023-10-23 06:30:00,2023-10-23 07:30:00,S1_ParkRow_path_RHS_uob001,out,11
2023-10-23 06:45:00,2023-10-23 07:45:00,S1_ParkRow_path_RHS_uob001,in,32
2023-10-23 06:45:00,2023-10-23 07:45:00,S1_ParkRow_path_RHS_uob001,out,15
2023-10-23 07:00:00,2023-10-23 08:00:00,S1_ParkRow_path_RHS_uob001,in,32
2023-10-23 07:00:00,2023-10-23 08:00:00,S1_ParkRow_path_RHS_uob001,out,23
2023-10-23 07:15:00,2023-10-23 08:15:00,S1_ParkRow_path_RHS_uob001,in,28
2023-10-23 07:15:00,2023-10-23 08:15:00,S1_ParkRow_path_RHS_uob001,out,40
2023-10-23 07:30:00,2023-10-23 08:30:00,S1_ParkRow_path_RHS_uob001,in,29
2023-10-23 07:30:00,2023-10-23 08:30:00,S1_ParkRow_path_RHS_uob001,out,168
2023-10-23 07:45:00,2023-10-23 08:45:00,S1_ParkRow_path_RHS_uob001,in,28
2023-10-23 07:45:00,2023-10-23 08:45:00,S1_ParkRow_path_RHS_uob001,out,281
2023-10-23 08:00:00,2023-10-23 09:00:00,S1_ParkRow_path_RHS_uob001,in,11
2023-10-23 08:00:00,2023-10-23 09:00:00,S1_ParkRow_path_RHS_uob001,out,48
2023-10-23 08:15:00,2023-10-23 09:15:00,S1_ParkRow_path_RHS_uob001,in,12
2023-10-23 08:15:00,2023-10-23 09:15:00,S1_ParkRow_path_RHS_uob001,out,51
2023-10-23 08:30:00,2023-10-23 09:30:00,S1_ParkRow_path_RHS_uob001,in,12
2023-10-23 08:30:00,2023-10-23 09:30:00,S1_ParkRow_path_RHS_uob001,out,173
2023-10-23 08:45:00,2023-10-23 09:45:00,S1_ParkRow_path_RHS_uob001,in,60
2023-10-23 08:45:00,2023-10-23 09:45:00,S1_ParkRow_path_RHS_uob001,out,305
2023-10-23 09:00:00,2023-10-23 10:00:00,S1_ParkRow_path_RHS_uob001,in,56
2023-10-23 09:00:00,2023-10-23 10:00:00,S1_ParkRow_path_RHS_uob001,out,71
2023-10-23 09:15:00,2023-10-23 10:15:00,S1_ParkRow_path_RHS_uob001,in,19
2023-10-23 09:15:00,2023-10-23 10:15:00,S1_ParkRow_path_RHS_uob001,out,50
2023-10-23 09:30:00,2023-10-23 10:30:00,S1_ParkRow_path_RHS_uob001,in,39
2023-10-23 09:30:00,2023-10-23 10:30:00,S1_ParkRow_path_RHS_uob001,out,123
2023-10-23 09:45:00,2023-10-23 10:45:00,S1_ParkRow_path_RHS_uob001,in,73
2023-10-23 09:45:00,2023-10-23 10:45:00,S1_ParkRow_path_RHS_uob001,out,230
2023-10-23 10:00:00,2023-10-23 11:00:00,S1_ParkRow_path_RHS_uob001,in,101
2023-10-23 10:00:00,2023-10-23 11:00:00,S1_ParkRow_path_RHS_uob001,out,57
2023-10-23 10:15:00,2023-10-23 11:15:00,S1_ParkRow_path_RHS_uob001,in,29
2023-10-23 10:15:00,2023-10-23 11:15:00,S1_ParkRow_path_RHS_uob001,out,62
2023-10-23 10:30:00,2023-10-23 11:30:00,S1_ParkRow_path_RHS_uob001,in,28
2023-10-23 10:30:00,2023-10-23 11:30:00,S1_ParkRow_path_RHS_uob001,out,107
2023-10-23 10:45:00,2023-10-23 11:45:00,S1_ParkRow_path_RHS_uob001,in,62
2023-10-23 10:45:00,2023-10-23 11:45:00,S1_ParkRow_path_RHS_uob001,out,187
2023-10-23 11:00:00,2023-10-23 12:00:00,S1_ParkRow_path_RHS_uob001,in,100
2023-10-23 11:00:00,2023-10-23 12:00:00,S1_ParkRow_path_RHS_uob001,out,46
2023-10-23 11:15:00,2023-10-23 12:15:00,S1_ParkRow_path_RHS_uob001,in,54
2023-10-23 11:15:00,2023-10-23 12:15:00,S1_ParkRow_path_RHS_uob001,out,31
2023-10-23 11:30:00,2023-10-23 12:30:00,S1_ParkRow_path_RHS_uob001,in,32
2023-10-23 11:30:00,2023-10-23 12:30:00,S1_ParkRow_path_RHS_uob001,out,110
2023-10-23 11:45:00,2023-10-23 12:45:00,S1_ParkRow_path_RHS_uob001,in,135
2023-10-23 11:45:00,2023-10-23 12:45:00,S1_ParkRow_path_RHS_uob001,out,169
2023-10-23 12:00:00,2023-10-23 13:00:00,S1_ParkRow_path_RHS_uob001,in,192
2023-10-23 12:00:00,2023-10-23 13:00:00,S1_ParkRow_path_RHS_uob001,out,62
2023-10-23 12:15:00,2023-10-23 13:15:00,S1_ParkRow_path_RHS_uob001,in,87
2023-10-23 12:15:00,2023-10-23 13:15:00,S1_ParkRow_path_RHS_uob001,out,44
2023-10-23 12:30:00,2023-10-23 13:30:00,S1_ParkRow_path_RHS_uob001,in,50
2023-10-23 12:30:00,2023-10-23 13:30:00,S1_ParkRow_path_RHS_uob001,out,93
2023-10-23 12:45:00,2023-10-23 13:45:00,S1_ParkRow_path_RHS_uob001,in,78
2023-10-23 12:45:00,2023-10-23 13:45:00,S1_ParkRow_path_RHS_uob001,out,158
2023-10-23 13:00:00,2023-10-23 14:00:00,S1_ParkRow_path_RHS_uob001,in,96
2023-10-23 13:00:00,2023-10-23 14:00:00,S1_ParkRow_path_RHS_uob001,out,38
2023-10-23 13:15:00,2023-10-23 14:15:00,S1_ParkRow_path_RHS_uob001,in,63
2023-10-23 13:15:00,2023-10-23 14:15:00,S1_ParkRow_path_RHS_uob001,out,46
2023-10-23 13:30:00,2023-10-23 14:30:00,S1_ParkRow_path_RHS_uob001,in,52
2023-10-23 13:30:00,2023-10-23 14:30:00,S1_ParkRow_path_RHS_uob001,out,64
2023-10-23 13:45:00,2023-10-23 14:45:00,S1_ParkRow_path_RHS_uob001,in,64
2023-10-23 13:45:00,2023-10-23 14:45:00,S1_ParkRow_path_RHS_uob001,out,106
2023-10-23 14:00:00,2023-10-23 15:00:00,S1_ParkRow_path_RHS_uob001,in,188
2023-10-23 14:00:00,2023-10-23 15:00:00,S1_ParkRow_path_RHS_uob001,out,31
2023-10-23 14:15:00,2023-10-23 15:15:00,S1_ParkRow_path_RHS_uob001,in,69
2023-10-23 14:15:00,2023-10-23 15:15:00,S1_ParkRow_path_RHS_uob001,out,34
2023-10-23 14:30:00,2023-10-23 15:30:00,S1_ParkRow_path_RHS_uob001,in,76
2023-10-23 14:30:00,2023-10-23 15:30:00,S1_ParkRow_path_RHS_uob001,out,72
2023-10-23 14:45:00,2023-10-23 15:45:00,S1_ParkRow_path_RHS_uob001,in,152
2023-10-23 14:45:00,2023-10-23 15:45:00,S1_ParkRow_path_RHS_uob001,out,69
2023-10-23 15:00:00,2023-10-23 16:00:00,S1_ParkRow_path_RHS_uob001,in,190
2023-10-23 15:00:00,2023-10-23 16:00:00,S1_ParkRow_path_RHS_uob001,out,45
2023-10-23 15:15:00,2023-10-23 16:15:00,S1_ParkRow_path_RHS_uob001,in,117
2023-10-23 15:15:00,2023-10-23 16:15:00,S1_ParkRow_path_RHS_uob001,out,39
2023-10-23 15:30:00,2023-10-23 16:30:00,S1_ParkRow_path_RHS_uob001,in,83
2023-10-23 15:30:00,2023-10-23 16:30:00,S1_ParkRow_path_RHS_uob001,out,82
2023-10-23 15:45:00,2023-10-23 16:45:00,S1_ParkRow_path_RHS_uob001,in,168
2023-10-23 15:45:00,2023-10-23 16:45:00,S1_ParkRow_path_RHS_uob001,out,74
2023-10-23 16:00:00,2023-10-23 17:00:00,S1_ParkRow_path_RHS_uob001,in,230
2023-10-23 16:00:00,2023-10-23 17:00:00,S1_ParkRow_path_RHS_uob001,out,46
2023-10-23 16:15:00,2023-10-23 17:15:00,S1_ParkRow_path_RHS_uob001,in,110
2023-10-23 16:15:00,2023-10-23 17:15:00,S1_ParkRow_path_RHS_uob001,out,40
2023-10-23 16:30:00,2023-10-23 17:30:00,S1_ParkRow_path_RHS_uob001,in,89
2023-10-23 16:30:00,2023-10-23 17:30:00,S1_ParkRow_path_RHS_uob001,out,32
2023-10-23 16:45:00,2023-10-23 17:45:00,S1_ParkRow_path_RHS_uob001,in,112
2023-10-23 16:45:00,2023-10-23 17:45:00,S1_ParkRow_path_RHS_uob001,out,60
2023-10-23 17:00:00,2023-10-23 18:00:00,S1_ParkRow_path_RHS_uob001,in,289
2023-10-23 17:00:00,2023-10-23 18:00:00,S1_ParkRow_path_RHS_uob001,out,40
2023-10-23 17:15:00,2023-10-23 18:15:00,S1_ParkRow_path_RHS_uob001,in,81
2023-10-23 17:15:00,2023-10-23 18:15:00,S1_ParkRow_path_RHS_uob001,out,29
2023-10-23 17:30:00,2023-10-23 18:30:00,S1_ParkRow_path_RHS_uob001,in,56
2023-10-23 17:30:00,2023-10-23 18:30:00,S1_ParkRow_path_RHS_uob001,out,27
2023-10-23 17:45:00,2023-10-23 18:45:00,S1_ParkRow_path_RHS_uob001,in,37
2023-10-23 17:45:00,2023-10-23 18:45:00,S1_ParkRow_path_RHS_uob001,out,30
2023-10-23 18:00:00,2023-10-23 19:00:00,S1_ParkRow_path_RHS_uob001,in,51
2023-10-23 18:00:00,2023-10-23 19:00:00,S1_ParkRow_path_RHS_uob001,out,19
2023-10-23 18:15:00,2023-10-23 19:15:00,S1_ParkRow_path_RHS_uob001,in,38
2023-10-23 18:15:00,2023-10-23 19:15:00,S1_ParkRow_path_RHS_uob001,out,13
2023-10-23 18:30:00,2023-10-23 19:30:00,S1_ParkRow_path_RHS_uob001,in,27
2023-10-23 18:30:00,2023-10-23 19:30:00,S1_ParkRow_path_RHS_uob001,out,13
2023-10-23 18:45:00,2023-10-23 19:45:00,S1_ParkRow_path_RHS_uob001,in,24
2023-10-23 18:45:00,2023-10-23 19:45:00,S1_ParkRow_path_RHS_uob001,out,22
2023-10-23 19:00:00,2023-10-23 20:00:00,S1_ParkRow_path_RHS_uob001,in,23
2023-10-23 19:00:00,2023-10-23 20:00:00,S1_ParkRow_path_RHS_uob001,out,13
2023-10-23 19:15:00,2023-10-23 20:15:00,S1_ParkRow_path_RHS_uob001,in,31
2023-10-23 19:15:00,2023-10-23 20:15:00,S1_ParkRow_path_RHS_uob001,out,9
2023-10-23 19:30:00,2023-10-23 20:30:00,S1_ParkRow_path_RHS_uob001,in,18
2023-10-23 19:30:00,2023-10-23 20:30:00,S1_ParkRow_path_RHS_uob001,out,6
2023-10-23 19:45:00,2023-10-23 20:45:00,S1_ParkRow_path_RHS_uob001,in,22
2023-10-23 19:45:00,2023-10-23 20:45:00,S1_ParkRow_path_RHS_uob001,out,15
2023-10-23 20:00:00,2023-10-23 21:00:00,S1_ParkRow_path_RHS_uob001,in,27
2023-10-23 20:00:00,2023-10-23 21:00:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-23 20:15:00,2023-10-23 21:15:00,S1_ParkRow_path_RHS_uob001,in,12
2023-10-23 20:15:00,2023-10-23 21:15:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-23 20:30:00,2023-10-23 21:30:00,S1_ParkRow_path_RHS_uob001,in,16
2023-10-23 20:30:00,2023-10-23 21:30:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-23 20:45:00,2023-10-23 21:45:00,S1_ParkRow_path_RHS_uob001,in,30
2023-10-23 20:45:00,2023-10-23 21:45:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-23 21:00:00,2023-10-23 22:00:00,S1_ParkRow_path_RHS_uob001,in,20
2023-10-23 21:00:00,2023-10-23 22:00:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-23 21:15:00,2023-10-23 22:15:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-23 21:15:00,2023-10-23 22:15:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-23 21:30:00,2023-10-23 22:30:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-23 21:30:00,2023-10-23 22:30:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-23 21:45:00,2023-10-23 22:45:00,S1_ParkRow_path_RHS_uob001,in,15
2023-10-23 21:45:00,2023-10-23 22:45:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-23 22:00:00,2023-10-23 23:00:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-23 22:00:00,2023-10-23 23:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-23 22:15:00,2023-10-23 23:15:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-23 22:15:00,2023-10-23 23:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 22:30:00,2023-10-23 23:30:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-23 22:30:00,2023-10-23 23:30:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-23 22:45:00,2023-10-23 23:45:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-23 22:45:00,2023-10-23 23:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 23:00:00,2023-10-24 00:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-23 23:00:00,2023-10-24 00:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 23:15:00,2023-10-24 00:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-23 23:15:00,2023-10-24 00:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 23:30:00,2023-10-24 00:30:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-23 23:30:00,2023-10-24 00:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-23 23:45:00,2023-10-24 00:45:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-23 23:45:00,2023-10-24 00:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 00:00:00,2023-10-24 01:00:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-24 00:00:00,2023-10-24 01:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-24 00:15:00,2023-10-24 01:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-24 00:15:00,2023-10-24 01:15:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-24 00:30:00,2023-10-24 01:30:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-24 00:30:00,2023-10-24 01:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 00:45:00,2023-10-24 01:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 00:45:00,2023-10-24 01:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 01:00:00,2023-10-24 02:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 01:00:00,2023-10-24 02:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 01:15:00,2023-10-24 02:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 01:15:00,2023-10-24 02:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 01:30:00,2023-10-24 02:30:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-24 01:30:00,2023-10-24 02:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 01:45:00,2023-10-24 02:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 01:45:00,2023-10-24 02:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 02:00:00,2023-10-24 03:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 02:00:00,2023-10-24 03:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 02:15:00,2023-10-24 03:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-24 02:15:00,2023-10-24 03:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-24 02:30:00,2023-10-24 03:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-24 02:30:00,2023-10-24 03:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 02:45:00,2023-10-24 03:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 02:45:00,2023-10-24 03:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 03:00:00,2023-10-24 04:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 03:00:00,2023-10-24 04:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 03:15:00,2023-10-24 04:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 03:15:00,2023-10-24 04:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 03:30:00,2023-10-24 04:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-24 03:30:00,2023-10-24 04:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 03:45:00,2023-10-24 04:45:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-24 03:45:00,2023-10-24 04:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-24 04:00:00,2023-10-24 05:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-24 04:00:00,2023-10-24 05:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 04:15:00,2023-10-24 05:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-24 04:15:00,2023-10-24 05:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 04:30:00,2023-10-24 05:30:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-24 04:30:00,2023-10-24 05:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 04:45:00,2023-10-24 05:45:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-24 04:45:00,2023-10-24 05:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-24 05:00:00,2023-10-24 06:00:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-24 05:00:00,2023-10-24 06:00:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-24 05:15:00,2023-10-24 06:15:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-24 05:15:00,2023-10-24 06:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-24 05:30:00,2023-10-24 06:30:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-24 05:30:00,2023-10-24 06:30:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-24 05:45:00,2023-10-24 06:45:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-24 05:45:00,2023-10-24 06:45:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-24 06:00:00,2023-10-24 07:00:00,S1_ParkRow_path_RHS_uob001,in,8
2023-10-24 06:00:00,2023-10-24 07:00:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-24 06:15:00,2023-10-24 07:15:00,S1_ParkRow_path_RHS_uob001,in,10
2023-10-24 06:15:00,2023-10-24 07:15:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-24 06:30:00,2023-10-24 07:30:00,S1_ParkRow_path_RHS_uob001,in,23
2023-10-24 06:30:00,2023-10-24 07:30:00,S1_ParkRow_path_RHS_uob001,out,19
2023-10-24 06:45:00,2023-10-24 07:45:00,S1_ParkRow_path_RHS_uob001,in,26
2023-10-24 06:45:00,2023-10-24 07:45:00,S1_ParkRow_path_RHS_uob001,out,18
2023-10-24 07:00:00,2023-10-24 08:00:00,S1_ParkRow_path_RHS_uob001,in,20
2023-10-24 07:00:00,2023-10-24 08:00:00,S1_ParkRow_path_RHS_uob001,out,29
2023-10-24 07:15:00,2023-10-24 08:15:00,S1_ParkRow_path_RHS_uob001,in,30
2023-10-24 07:15:00,2023-10-24 08:15:00,S1_ParkRow_path_RHS_uob001,out,41
2023-10-24 07:30:00,2023-10-24 08:30:00,S1_ParkRow_path_RHS_uob001,in,30
2023-10-24 07:30:00,2023-10-24 08:30:00,S1_ParkRow_path_RHS_uob001,out,204
2023-10-24 07:45:00,2023-10-24 08:45:00,S1_ParkRow_path_RHS_uob001,in,26
2023-10-24 07:45:00,2023-10-24 08:45:00,S1_ParkRow_path_RHS_uob001,out,323
2023-10-24 08:00:00,2023-10-24 09:00:00,S1_ParkRow_path_RHS_uob001,in,17
2023-10-24 08:00:00,2023-10-24 09:00:00,S1_ParkRow_path_RHS_uob001,out,76
2023-10-24 08:15:00,2023-10-24 09:15:00,S1_ParkRow_path_RHS_uob001,in,17
2023-10-24 08:15:00,2023-10-24 09:15:00,S1_ParkRow_path_RHS_uob001,out,59
2023-10-24 08:30:00,2023-10-24 09:30:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-24 08:30:00,2023-10-24 09:30:00,S1_ParkRow_path_RHS_uob001,out,178
2023-10-24 08:45:00,2023-10-24 09:45:00,S1_ParkRow_path_RHS_uob001,in,34
2023-10-24 08:45:00,2023-10-24 09:45:00,S1_ParkRow_path_RHS_uob001,out,246
2023-10-24 09:00:00,2023-10-24 10:00:00,S1_ParkRow_path_RHS_uob001,in,62
2023-10-24 09:00:00,2023-10-24 10:00:00,S1_ParkRow_path_RHS_uob001,out,73
2023-10-24 09:15:00,2023-10-24 10:15:00,S1_ParkRow_path_RHS_uob001,in,34
2023-10-24 09:15:00,2023-10-24 10:15:00,S1_ParkRow_path_RHS_uob001,out,44
2023-10-24 09:30:00,2023-10-24 10:30:00,S1_ParkRow_path_RHS_uob001,in,26
2023-10-24 09:30:00,2023-10-24 10:30:00,S1_ParkRow_path_RHS_uob001,out,144
